OBJECTID,GLOBAL,CODE,STATUSOBJECT,JNEXTERN,JNINTERN,JNRVZ,EXTERN_DR_HOOGTE,EXTERN_DR_BREEDTE,INTERN_BERGING_M3,RIOLERINGSGEBIEDID,TYPERGD,GEOMETRY,datakey,metadatakey
569,BC069621-EF56-4F59-BBC1-0DF3B418C4F5,HER-HER-MAB-153,planvorming,ja,nee,nee,2.5,1.0,,dd5bb1ad-9773-4139-a469-e169bcc736ca  ,Verbeterd gescheiden stelsel,POINT (147743.458000001 416077.053000001 0.0),BC069621-EF56-4F59-BBC1-0DF3B418C4F5,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
570,6BEB68E3-FE28-4511-9BB1-759A736B5BB3,HER-ROS-HIR-35,planvorming,ja,nee,nee,2.09,1.0,,f82c4487-328a-4e24-95b3-5ec20ad65eb5  ,Verbeterd gescheiden stelsel,POINT (151760.021000002 412719.364999999 0.0),6BEB68E3-FE28-4511-9BB1-759A736B5BB3,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
571,63E99107-DCEB-4457-B194-44F459A12E50,GRA-GRA-ZIT-5,planvorming,ja,nee,nee,7.51,6.0,,772b594d-feff-4737-a10c-b74857faaabc  ,Gemengd gerioleerdgebied,POINT (178942.145 418501.430000001 0.0),63E99107-DCEB-4457-B194-44F459A12E50,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
572,22C15366-F192-4A35-996A-B81593362C09,BER-HDI-HEI-32,planvorming,ja,nee,nee,7.1000000000000005,2.2,,None,Verbeterd gescheiden stelsel,POINT (161221.849 407475.109 0.0),22C15366-F192-4A35-996A-B81593362C09,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
573,3E06B095-68ED-42A0-BC55-0EF433A39677,VEG-VEG-AME-39,planvorming,ja,nee,nee,7.8,4.0,,a2575457-ec01-4a5f-87e6-821efabae39a  ,Verbeterd gescheiden stelsel,POINT (163935.206 403693.679000003 0.0),3E06B095-68ED-42A0-BC55-0EF433A39677,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
574,653FB337-57DB-487B-8558-258C8A5145EF,BER-HEE-KER-12,planvorming,ja,nee,nee,6.45,5.0,,67edc9a4-e717-4bd3-b5f7-8d38741984ff  ,Gemengd gerioleerdgebied,POINT (163523.559999999 415705.47 0.0),653FB337-57DB-487B-8558-258C8A5145EF,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
575,43F7ADA4-15EC-4758-B8A5-3943B0CAA7D2,HEL-HEL-RIJ-57,planvorming,ja,nee,ja,17.400000000000002,9.0,1050.0,30eff345-805b-421b-9520-0323cc924c7f  ,Gemengd gerioleerdgebied,POINT (176258.510000002 387769.289000003 0.0),43F7ADA4-15EC-4758-B8A5-3943B0CAA7D2,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
576,E36D9A0E-A6D3-4794-9794-11B6C9620912,MIL-MIL-KER-1,planvorming,ja,nee,ja,11.200000000000001,8.0,438.0,15197980-5425-4ffc-b502-4797f1b531a3  ,Gemengd gerioleerdgebied,POINT (182204.164999999 411823.926000003 0.0),E36D9A0E-A6D3-4794-9794-11B6C9620912,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
741,EE7140AD-B3FC-40CC-BD43-7FD8421B2693,HEL-STI-KER-66,planvorming,ja,nee,ja,15.6,6.0,510.0,cb6a0555-0a56-4f7a-aad9-3b1e432a7287  ,Gemengd gerioleerdgebied,POINT (171463.204 388884.980999999 0.0),EE7140AD-B3FC-40CC-BD43-7FD8421B2693,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
742,8B0952F2-45C3-4661-937A-F5088680F1F8,HER-HER-HER-122,planvorming,ja,nee,nee,1.95,5.0,,2378553e-16b4-440c-a4ca-d3e38b76bf3c  ,Verbeterd gescheiden stelsel,POINT (151433.278000001 413278.554 0.0),8B0952F2-45C3-4661-937A-F5088680F1F8,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
743,0942C4CE-BA5F-4C61-BCAD-FBBC498E4974,HEL-HEL-HOO-8,planvorming,ja,nee,ja,16.88,15.0,1823.0,1d393719-2f0b-4223-9bd3-98dc451e810c  ,Gemengd gerioleerdgebied,POINT (175182.636 386668.468 0.0),0942C4CE-BA5F-4C61-BCAD-FBBC498E4974,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
744,825D2841-CFEC-4B0F-9D4C-B0EC9B1B7334,SMI-MID-BPL-3,planvorming,ja,nee,ja,4.7,6.0,206.0,a0705c08-e02c-421e-bb4d-8fe18d2ad7da  ,Gemengd gerioleerdgebied,POINT (156595.004000001 408321.489999998 0.0),825D2841-CFEC-4B0F-9D4C-B0EC9B1B7334,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
745,B3AAE728-682A-4074-8180-0D2F074CB1EC,HEU-HAA-HEU-40,planvorming,ja,nee,nee,1.37,1.0,,50012f48-4b9c-4dcb-9dc7-9d2fdd55dbf7  ,Gemengd gerioleerdgebied,POINT (141387.554000001 413352.857 0.0),B3AAE728-682A-4074-8180-0D2F074CB1EC,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
746,CB56E4D4-086E-43BE-8E55-A4A9A0C234DA,DEU-DEU-WES-18,planvorming,ja,nee,nee,23.1,1.5,,facca6be-7569-435b-a735-2b254bbbb639  ,Verbeterd gescheiden stelsel,POINT (181829.704 386099.777 0.0),CB56E4D4-086E-43BE-8E55-A4A9A0C234DA,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
747,14F1B0B0-A4F5-4645-ADC0-80F448A63420,GEM-GEM-WES-2,planvorming,ja,nee,nee,13.6,3.0,,84a46030-cb47-48cc-97f0-9ba58296042b  ,Gemengd gerioleerdgebied,POINT (174934.543000001 396602.216000001 0.0),14F1B0B0-A4F5-4645-ADC0-80F448A63420,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
748,CC8CBA19-4A8A-417A-A6E5-5A809066DB2A,UDE-UDE-VIJ-6,planvorming,ja,nee,nee,14.51,3.39,,7c7665ec-5fad-4aec-b293-0af0d82f97fd  ,Gemengd gerioleerdgebied,POINT (169913.800000001 408872.699999999 0.0),CC8CBA19-4A8A-417A-A6E5-5A809066DB2A,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
749,3F10AF9D-5C9F-4BF2-A767-154AC1FC89C9,CUI-CUI-HEI-41,planvorming,ja,nee,nee,9.75,2.0,,4bb06b8e-7d0a-4783-b55b-82069070e283  ,Gescheiden stelsel,POINT (187562.416999999 415936.947000004 0.0),3F10AF9D-5C9F-4BF2-A767-154AC1FC89C9,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
750,446E9831-E95C-4B2E-8CDC-E5FAF58ADECF,HER-ENG-KER-166,planvorming,ja,nee,nee,2.27,3.66,,610a7d03-5079-47bd-8a95-6ad3c5d557d2  ,Gemengd gerioleerdgebied,POINT (146785.967999998 414413.929 0.0),446E9831-E95C-4B2E-8CDC-E5FAF58ADECF,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
751,D9387644-2E3F-4E8D-961D-41B216DEC798,HER-HER-NOO-123,planvorming,ja,nee,nee,2.6,2.0,,a6917522-952d-4cb1-af84-a2bc02c3f6a6  ,Gemengd gerioleerdgebied,POINT (150328.449000001 414412.871 0.0),D9387644-2E3F-4E8D-961D-41B216DEC798,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
752,0FEF08C8-2A44-4CB3-9924-F07919750DCF,OSS-BER-KER-27,planvorming,ja,nee,nee,6.2,3.0,,44e0eb75-a85a-4b88-ae4e-d56ba15ab46e  ,Gemengd gerioleerdgebied,POINT (167552.083999999 420847.574000003 0.0),0FEF08C8-2A44-4CB3-9924-F07919750DCF,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
753,BED56A8A-BD61-44C8-A30B-2FAAF32475A6,LIT-LIT-KER-7,planvorming,ja,nee,nee,4.07,2.65,,eeb85348-a7b7-4544-9717-90eab8edc245  ,Gemengd gerioleerdgebied,POINT (158060.239 424163.414 0.0),BED56A8A-BD61-44C8-A30B-2FAAF32475A6,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
754,E0B6F39C-90D1-4913-A951-215E8ED19A82,CUI-CUI-VAL-2,planvorming,ja,nee,ja,8.4,15.0,1000.0,98520872-fd5e-4f30-a470-b624287490b0  ,Gemengd gerioleerdgebied,POINT (188879.907000002 417350.691 0.0),E0B6F39C-90D1-4913-A951-215E8ED19A82,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
755,26CFB4F8-6638-4E4C-8830-21878B9680F1,DEU-LIE-MOO-2,planvorming,ja,nee,nee,28.2,2.0,,67bae07a-adbc-4e82-901a-9a857fd9cf65  ,Verbeterd gescheiden stelsel,POINT (185567.524 381157.879000001 0.0),26CFB4F8-6638-4E4C-8830-21878B9680F1,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
756,E59F7101-1A52-4858-B766-67EA47D4F6FA,SCH-SCH-DUR-21,planvorming,ja,nee,nee,9.4,5.0,,4a1fee26-ec03-45f0-83e0-cee10c7ff056  ,Verbeterd gescheiden stelsel,POINT (160274.809999999 402648.330000001 0.0),E59F7101-1A52-4858-B766-67EA47D4F6FA,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
757,2654CFD8-255C-4250-A62E-9F5EE1E1689D,BOE-VEN-IND-12,planvorming,ja,nee,nee,20.8,1.0,,43a589ba-7270-4ac4-8d19-26dbef6707d9  ,Verbeterd gescheiden stelsel,POINT (180008.980999999 402475.041999999 0.0),2654CFD8-255C-4250-A62E-9F5EE1E1689D,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
758,8248D72F-E1D7-4257-991F-EF6C961291B5,BOX-BOX-MAA-30,planvorming,ja,nee,nee,12.47,1.0,,c614fc85-e465-437e-b8e9-aea53322f482  ,Verbeterd gescheiden stelsel,POINT (192961.436999999 407801.986000005 0.0),8248D72F-E1D7-4257-991F-EF6C961291B5,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
759,6FA9AF51-87FC-4446-BDFD-B439E0B793C1,BOX-VIE-VLA-32,planvorming,ja,nee,nee,14.8,2.5,,16f8d63e-a6a7-40e7-8f75-a8f7ef1b0848  ,Gemengd gerioleerdgebied,POINT (198195.656 400448.667000001 0.0),6FA9AF51-87FC-4446-BDFD-B439E0B793C1,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
760,10C3EEE9-BBE1-43BC-B47E-0D8CC662912C,BER-HDI-HEI-31,planvorming,ja,nee,nee,7.1000000000000005,1.2,,f041b0bc-df4a-4bb6-bda7-66dc99df3d0a  ,Verbeterd gescheiden stelsel,POINT (161682.625 407396.664000003 0.0),10C3EEE9-BBE1-43BC-B47E-0D8CC662912C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
761,B9CECF1C-7769-4DBE-B8DA-375B4A479B3A,CUI-CUI-HWZ-15,planvorming,ja,nee,nee,8.48,1.0,,1810c341-b16f-4c03-8fd5-001276b03e39  ,Gescheiden stelsel,POINT (187618.304000001 416432.428 0.0),B9CECF1C-7769-4DBE-B8DA-375B4A479B3A,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
762,F42B01D1-A061-4DD6-A0A8-BDBEFB8DC275,HER-ROS-HIN-38,planvorming,ja,nee,nee,3.47,1.0,,734a9446-1f37-40d4-b526-84e70b4431e7  ,Gemengd gerioleerdgebied,POINT (151961.445 412541.054000003 0.0),F42B01D1-A061-4DD6-A0A8-BDBEFB8DC275,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
763,D11709D5-F8D1-4E8B-A0D0-C7C341F54998,BOX-OEF-BEU-19,planvorming,ja,nee,nee,11.21,0.8,,fcbb74eb-4589-45f4-bf46-e627c619f473  ,Gemengd gerioleerdgebied,POINT (193135.851 411806.289000003 0.0),D11709D5-F8D1-4E8B-A0D0-C7C341F54998,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
764,B338E738-90CB-4FAF-A143-0C16DB5B545C,HER-HER-SVL-58,planvorming,ja,nee,nee,2.2800000000000002,1.0,,c69c3086-9e7b-4d3d-8bb9-2ac06e58bfa9  ,Verbeterd gescheiden stelsel,POINT (150538.609999999 412295.462000002 0.0),B338E738-90CB-4FAF-A143-0C16DB5B545C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
765,67837E12-4F67-4075-923B-77121FBA4AAD,MIL-WIL-KER-13,planvorming,ja,nee,ja,17.42,3.0,75.0,e0404ebd-6589-45b0-9e2a-0d8feb6c88f8  ,Gemengd gerioleerdgebied,POINT (181646.974 407546.340999997 0.0),67837E12-4F67-4075-923B-77121FBA4AAD,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
766,58FABD68-5646-4FDD-A655-3D3E0ADEDB8B,OSS-BER-ZUI-29,planvorming,ja,nee,ja,7.5,5.0,156.0,58513dbb-30ec-4c5e-880a-9cfb268f56a8  ,Gemengd gerioleerdgebied,POINT (168302.952 419998.238000002 0.0),58FABD68-5646-4FDD-A655-3D3E0ADEDB8B,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
767,1502BF2C-610E-460C-8423-44977524AC48,HER-HER-AWN-55,planvorming,ja,nee,nee,3.2,1.0,,b0a79962-6cd5-40f7-b9d3-c8979f6faf0e  ,Verbeterd gescheiden stelsel,POINT (151571.761999998 411862.886 0.0),1502BF2C-610E-460C-8423-44977524AC48,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
768,F26EFB73-0950-4FC9-AE42-A273142368D3,CUI-CUI-HWZ-18,planvorming,ja,nee,nee,8.540000000000001,1.0,,1810c341-b16f-4c03-8fd5-001276b03e39  ,Gescheiden stelsel,POINT (188097.260000002 416607.303 0.0),F26EFB73-0950-4FC9-AE42-A273142368D3,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
769,F940D43A-7008-4145-B57F-E5F25D60A811,HER-HER-VUG-77,planvorming,ja,nee,nee,5.18,3.0,,ba935383-9e53-46f4-9777-c2420271c20f  ,Gemengd gerioleerdgebied,POINT (148599.771000002 410119.217000001 0.0),F940D43A-7008-4145-B57F-E5F25D60A811,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
770,69609066-ACB9-4F94-9EE9-B26D713D0D48,GEM-GEM-WOL-14,planvorming,ja,nee,nee,17.2,1.2,,a4ad1ae8-7092-4f85-96a3-72ddbcfea855  ,Gescheiden stelsel,POINT (176967.691 397246.683 0.0),69609066-ACB9-4F94-9EE9-B26D713D0D48,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
771,89865BE9-7506-4819-8165-616070E6C3D0,OSS-BER-KER-28,planvorming,ja,nee,nee,6.2,2.0,,44e0eb75-a85a-4b88-ae4e-d56ba15ab46e  ,Gemengd gerioleerdgebied,POINT (168253.509 420793.610000001 0.0),89865BE9-7506-4819-8165-616070E6C3D0,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
772,38B123FE-B570-4280-B17C-95E8819B6E75,STA-WAN-MOL-6,planvorming,ja,nee,nee,13.200000000000001,1.2,,c3beddb9-aa7d-454d-8234-7447dabe9dc9  ,Verbeterd gescheiden stelsel,POINT (185875.576000001 407174.182999999 0.0),38B123FE-B570-4280-B17C-95E8819B6E75,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
773,374AC6D5-1F43-48E1-91E9-9AB4EB3CDF6A,CUI-CUI-HWN-13,planvorming,ja,nee,nee,8.700000000000001,4.0,,03d7d3b7-1789-4108-bdac-5b8c3597a8b9  ,Verbeterd gescheiden stelsel,POINT (187846.333999999 417238.697 0.0),374AC6D5-1F43-48E1-91E9-9AB4EB3CDF6A,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
774,CAF1E9F1-F842-4B12-9127-3194BAB7866B,BOX-BOX-MAA-27,planvorming,ja,nee,nee,12.47,1.0,,c614fc85-e465-437e-b8e9-aea53322f482  ,Verbeterd gescheiden stelsel,POINT (193318.287 407845.246000001 0.0),CAF1E9F1-F842-4B12-9127-3194BAB7866B,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
775,B134D2C1-5E8E-49BE-AF07-C6253F1910AB,HER-HER-AAW-53,planvorming,ja,nee,ja,4.5,16.2,1060.0,fb8affd5-e0f0-4084-89ba-c7e31f1f83e1  ,Gemengd gerioleerdgebied,POINT (151014.840999998 411505.557999999 0.0),B134D2C1-5E8E-49BE-AF07-C6253F1910AB,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
776,541BF251-5BA5-4C18-89BA-DBC7697DBC0C,HER-BOK-MAA-165,planvorming,ja,nee,nee,3.0,1.0,,9f5545a4-039f-456d-b725-da9b60165d73  ,Gemengd gerioleerdgebied,POINT (144637.043000001 416384.399000002 0.0),541BF251-5BA5-4C18-89BA-DBC7697DBC0C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
777,7665F4C4-AC2B-46F5-B3E1-77F41D6790AC,DEU-DEU-HEV-10,planvorming,ja,nee,nee,25.150000000000002,1.5,,0bfafd75-9bd5-4192-9471-7cc7da179f12  ,Verbeterd gescheiden stelsel,POINT (184246.454 386814.950000001 0.0),7665F4C4-AC2B-46F5-B3E1-77F41D6790AC,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
778,457CA0F2-C458-4F8F-AA0E-4F52B8864E76,VEG-VEG-VEN-06,planvorming,None,None,None,,,,4ff87103-46ca-4c56-8b36-e996e345491e  ,None,POINT (167217.136999998 404778.808999998 0.0),457CA0F2-C458-4F8F-AA0E-4F52B8864E76,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
779,ED180478-1169-46ED-983D-E5E0150FC2D7,HER-HER-KRU-108,planvorming,ja,nee,nee,1.69,3.8000000000000003,,c5b8cf21-8db8-40a0-a902-c1dea4a5a8a4  ,Gemengd gerioleerdgebied,POINT (146857.197999999 412354.849000001 0.0),ED180478-1169-46ED-983D-E5E0150FC2D7,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
780,D21A2B54-519A-490C-AA1B-3BBB1C68A58A,HER-ROS-OVE-19,planvorming,ja,nee,ja,1.9000000000000001,6.1000000000000005,1190.0,fe042f53-5d6f-4275-9389-cadfca177ec3  ,Gemengd gerioleerdgebied,POINT (152718.107999999 415024.644000002 0.0),D21A2B54-519A-490C-AA1B-3BBB1C68A58A,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
781,FA589150-B9D8-4A82-9C61-814C81491EF4,HEU-VLI-HOB-58,planvorming,ja,nee,nee,1.8800000000000001,1.46,,5dd41aaa-7ec8-4815-a179-257233b84d85  ,Verbeterd gescheiden stelsel,POINT (141035.447999999 412002.058000001 0.0),FA589150-B9D8-4A82-9C61-814C81491EF4,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
782,BC802F80-039E-483E-A96B-24DA63482A09,HER-HER-PAL-84,planvorming,ja,nee,nee,4.8,0.01,,70a6d668-04d1-48d4-ab0c-239f2ccd3ca3  ,Gescheiden stelsel,POINT (148154.208000001 410669.243999997 0.0),BC802F80-039E-483E-A96B-24DA63482A09,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
425,CCC8FBB4-CF2E-4A77-A527-DBE9B7A9FBA5,HER-ROS-HOZ-27,planvorming,ja,nee,nee,3.25,2.05,,9edd10f4-753e-44f3-bb7c-3a8df6bd10fd  ,Gemengd gerioleerdgebied,POINT (154136.929000001 414332.430000004 0.0),CCC8FBB4-CF2E-4A77-A527-DBE9B7A9FBA5,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
426,B110D2A9-0C2C-4A00-88B1-603C1D005F8E,SMI-MID-BPL-2,planvorming,ja,nee,ja,4.7,7.08,363.0,a0705c08-e02c-421e-bb4d-8fe18d2ad7da  ,Gemengd gerioleerdgebied,POINT (156480.046999998 409928.188000004 0.0),B110D2A9-0C2C-4A00-88B1-603C1D005F8E,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
427,39F6CA2B-101C-4E85-8D14-6272EAB26CD8,CUI-HAP-AAL-32,planvorming,ja,nee,nee,10.200000000000001,1.0,,087a97fa-0d52-4925-bec6-6047210d0588  ,Verbeterd gescheiden stelsel,POINT (187547.092999998 410830.945999999 0.0),39F6CA2B-101C-4E85-8D14-6272EAB26CD8,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
428,505F06C9-09D2-4DB6-9D05-9B2B193980BC,LIT-OIJ-KER-11,planvorming,ja,nee,ja,4.7,4.75,74.0,689f70a3-cd01-40bc-ae4a-7916961eaf2a  ,Gemengd gerioleerdgebied,POINT (163125.368999999 425879.689000002 0.0),505F06C9-09D2-4DB6-9D05-9B2B193980BC,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
429,D028DCA8-0D97-4903-9D2B-CA9A9ABF41F5,VEG-ERP-KER-57,planvorming,ja,nee,ja,10.290000000000001,3.5,314.0,eaf837c7-b0c5-479f-8012-d4b977639edc  ,Gemengd gerioleerdgebied,POINT (170096.252999999 401717.810000001 0.0),D028DCA8-0D97-4903-9D2B-CA9A9ABF41F5,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
430,8EAF7C9B-9B13-42F4-88F4-B5B2693B2DA2,HEL-HEL-KEM-13,planvorming,ja,nee,nee,15.200000000000001,8.0,,f96bb518-8228-47a9-a43f-571b56ab3f25  ,Gemengd gerioleerdgebied,POINT (174531.015000001 390216.122999999 0.0),8EAF7C9B-9B13-42F4-88F4-B5B2693B2DA2,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
431,FD2C031D-3766-4C4B-9590-A82486D8A3F9,HER-HER-MAA-139,planvorming,ja,nee,nee,2.43,5.0,,07e4a747-c19f-4c09-9522-e0699414c60a  ,Gemengd gerioleerdgebied,POINT (148854.818 415306.754999999 0.0),FD2C031D-3766-4C4B-9590-A82486D8A3F9,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
432,5EE56D6F-AB9B-4E00-874E-4E563D65917F,HER-HER-ZUI-40,planvorming,ja,nee,nee,3.6,0.88,,7128849f-5a0b-42e3-aaa9-739ba346eab9  ,Gemengd gerioleerdgebied,POINT (149861.232999999 410608.633000004 0.0),5EE56D6F-AB9B-4E00-874E-4E563D65917F,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
433,DB318535-373A-4E1D-AB25-093594A59B96,VEG-MAR-KER-29,planvorming,ja,nee,nee,9.58,1.16,,8d4068ed-4ff6-4f4a-8319-2299fca656bc  ,Gemengd gerioleerdgebied,POINT (168006.164000001 404605.335999998 0.0),DB318535-373A-4E1D-AB25-093594A59B96,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
434,C915E007-58D4-4CA8-B1FC-3BA6FC0E8423,HEU-ELS-MEE-36,planvorming,ja,nee,nee,1.0,1.4000000000000001,,b2f9d871-77f9-48b8-8c17-c6e3925cdd90  ,Verbeterd gescheiden stelsel,POINT (138653.181000002 412381.248 0.0),C915E007-58D4-4CA8-B1FC-3BA6FC0E8423,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
435,9C08CCAF-398D-452C-972A-AF6D876CAAF3,CUI-KAT-KER-24,planvorming,ja,nee,ja,8.55,1.2,80.0,82007b7e-632e-4b0a-a007-7b21dfa9562b  ,Gemengd gerioleerdgebied,POINT (188081.087000001 418055.033000002 0.0),9C08CCAF-398D-452C-972A-AF6D876CAAF3,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
436,A4158D89-848E-432C-915A-B5349FB35BEC,HEU-VLI-KER-46,planvorming,ja,nee,nee,2.06,5.15,,5a868287-dbac-4e65-849e-7f83b409c66e  ,Gemengd gerioleerdgebied,POINT (143505.041999999 412534.940000001 0.0),A4158D89-848E-432C-915A-B5349FB35BEC,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
437,33A92613-E4B3-45F3-A716-53113CCB0C21,OSS-RAV-BUL-46,planvorming,ja,nee,nee,6.09,1.6,,ceb38018-ab94-48c2-a113-f9c7d4bb1f64  ,Verbeterd gescheiden stelsel,POINT (173243.835000001 421753.634000001 0.0),33A92613-E4B3-45F3-A716-53113CCB0C21,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
438,25AB56DB-39EF-476D-9D59-9DCF49342BE5,BOE-BOE-BOS-3,planvorming,ja,nee,nee,14.15,3.0,,40dddeb5-2423-440e-9b9e-9b43f33d24c2  ,Gemengd gerioleerdgebied,POINT (174622.567000002 400535.321 0.0),25AB56DB-39EF-476D-9D59-9DCF49342BE5,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
439,9615AFFC-664A-457D-BE79-5C3031AE27CC,HEU-VLI-KER-44,planvorming,ja,nee,nee,1.72,7.44,,5a868287-dbac-4e65-849e-7f83b409c66e  ,Gemengd gerioleerdgebied,POINT (142720.706 412762.642000001 0.0),9615AFFC-664A-457D-BE79-5C3031AE27CC,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
440,169C1E82-236D-4472-878E-CC93F2EB78EA,HER-ROS-SPA-25,planvorming,ja,nee,nee,3.49,3.5,,9eb7455d-8ecd-4c61-b990-948f4c808743  ,Gemengd gerioleerdgebied,POINT (154083.015000001 414161.750000002 0.0),169C1E82-236D-4472-878E-CC93F2EB78EA,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
441,FA59B23F-5DE9-48CB-8F84-BF72CB4C3E3A,UDE-UDE-BIT-4,planvorming,ja,nee,nee,16.72,1.0,,88e12a7c-deb0-4954-bf16-8c26b1b50cc7  ,Gemengd gerioleerdgebied,POINT (171303.100000002 409491.5 0.0),FA59B23F-5DE9-48CB-8F84-BF72CB4C3E3A,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
442,86F7ED18-4B51-4639-9AD9-A566B45FEAFC,VEG-ERP-MII-61,planvorming,ja,nee,nee,11.3,3.5300000000000002,,9a28d3b7-65a4-4fdc-b7e1-304728cece60  ,Verbeterd gescheiden stelsel,POINT (171257.239 400237.943999999 0.0),86F7ED18-4B51-4639-9AD9-A566B45FEAFC,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
443,F80D0705-EC70-4298-8EB0-B56AE24233BA,HER-HER-ZUI-43,planvorming,ja,nee,nee,3.3000000000000003,2.2,,7128849f-5a0b-42e3-aaa9-739ba346eab9  ,Gemengd gerioleerdgebied,POINT (150376.397 410241.144999999 0.0),F80D0705-EC70-4298-8EB0-B56AE24233BA,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
444,F574FFD3-12BF-48F1-99F3-F4C8138D6672,MIL-WIL-MOE-14,planvorming,ja,nee,nee,17.5,1.0,,8ce4c708-3045-41a6-b3bf-8f019dee24ef  ,Gescheiden stelsel,POINT (181933.818999998 407743.217000001 0.0),F574FFD3-12BF-48F1-99F3-F4C8138D6672,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
445,8397A4FE-39F9-4C41-A7BB-71B060AF6233,MAA-VIN-KOM-8,planvorming,ja,nee,ja,4.9,2.0,130.0,3ff7ebf7-d84d-4af0-b0ee-77d0faf8d752  ,Gemengd gerioleerdgebied,POINT (159624.921999998 413236.323 0.0),8397A4FE-39F9-4C41-A7BB-71B060AF6233,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
446,93262235-09E4-45D8-A134-5E43C6F3D697,GRA-GRA-KER-11,planvorming,ja,nee,nee,10.0,2.0,,1571ed41-2992-4765-ae4f-94fe47c843d4  ,Gemengd gerioleerdgebied,POINT (179507.658 418869.073000002 0.0),93262235-09E4-45D8-A134-5E43C6F3D697,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
447,BE0AF5DB-5959-46D6-BE9A-A00E6227C14C,HEU-VLI-HOA-53,planvorming,ja,nee,nee,1.9000000000000001,1.5,,d51f1296-5617-4fa9-8e53-755df5b0de53  ,Verbeterd gescheiden stelsel,POINT (140541.013999999 412393.848000003 0.0),BE0AF5DB-5959-46D6-BE9A-A00E6227C14C,DF1AA4DA-55C8-46A2-954A-C506D1C262F1
