index,hydroobject_CODE,endpoint_hydroobject_CODE
11283,2613640,2613650
11285,2613660,2613650
11287,1171880,1171920
11288,1171790,1171920
11290,1045425,1045420
11292,1190015,1190010
11293,1184301,1184300
11295,1184302,1184300
11296,1171900,1170465
11298,1171830,1170465
11300,1160427,1160425
11302,1045712,1045257
11303,1045715,1045712
11305,1045710,1045712
11306,1170375,1170370
11309,1181840,1181830
11310,01418,1181830
11311,1181795,1181830
11313,1160340,1160320
11314,1160330,1160320
11315,1050530,1050510
11318,1160420,1160410
11320,1160430,1160390
11321,1160427,1160390
11323,1020270,1020260
11324,1056090,1056080
11327,1087310,1057820
11328,1087320,1057820
11329,1048399,1048350
11330,1048400,1048350
11333,1020270,1049000
11334,1049010,1049000
11336,2113160,03877
11338,1181880,03882
11339,04343,03854
11341,05060,03854
11343,1043550,03853
11344,1020220,03878
11346,1182230,03864
11349,1181510,04920
11351,1010500,03857
11352,2400015,03879
11354,06096,03885
11357,1171360,03870
11358,04920,03875
11361,1043970,03889
11363,2380050,03867
11365,1170910,03869
11367,04841,03892
11369,1182095,03860
11371,2320010,03862
11372,2270299,03862
11373,2043290,03894
11375,1046290,03886
11377,1042315,1042312
11379,1190150,1190055
11380,1190130,1190055
11383,1041010,1040990
11385,02457,06024
11386,1028330,1028320
11388,1144150,11442000
11389,1144210,11442000
11392,2044285,2044293
11393,2044280,2044293
11394,2044291,2044293
11396,3100060,3100050
11397,3100160,3100150
11399,3100159,3100150
11400,2750950,2750940
11402,04803,2750940
11404,2751460,2751450
11405,2800130,2800100
11407,2800120,2800100
11408,2800300,2800290
11411,2612830,2612820
11412,2613100,2613091
11414,2613023,2613091
11415,2171970,2171960
11416,2171950,2171960
11418,2350080,2350079
11421,1046220,04095
11422,2350079,2350078
11425,2350078,2350070
11427,1090255,1090240
11429,1090130,1090240
11430,3100140,3100130
11433,3200099,3200090
11434,3200100,3200090
11436,2612580,2612560
11437,2612590,2612560
11439,1086725,1086721
11440,2010220,2830090
11442,2010210,2830090
11443,1181490,01144
11446,01080,01139
11448,1170750,01140
11449,1170765,01140
11450,1170770,01140
11452,2340860,01141
11453,03873,01143
11456,00060,01145
11458,03826,01146
11462,03701,01150
11464,2614500,01151
11466,1047080,01153
11468,02400,01154
11470,01278,01155
11471,1084960,1084910
11473,1084950,1084910
11475,1070670,1070750
11476,1070760,1070750
11477,1070815,1070810
11479,1050140,1050130
11482,1055640,1055710
11483,1055720,1055710
11484,1057610,1057600
11486,2510120,2510110
11488,2510090,2510110
11489,2511140,2511130
11492,2343390,2343400
11493,2343410,2343400
11495,2343550,2343570
11496,2343580,2343570
11498,2011090,2240090
11499,2011100,2240090
11501,2250040,2250030
11502,2270060,2270050
11503,2270020,2270050
11506,2320030,2320011
11508,2340895,2340890
11509,2171085,2171010
11511,2171090,2171010
11513,2060380,2060370
11515,2110330,2110320
11517,2344230,2344220
11519,2343830,2341745
11520,2343835,2341745
11521,2341745,2344250
11523,2344250,2344240
11525,2344240,2344230
11527,2750440,2750430
11529,2750015,2750430
11530,3230010,2860020
11531,3230020,2860020
11534,2611680,2611670
11536,2613022,2613021
11538,2614000,2613990
11539,2613975,2613990
11541,2530970,2530960
11543,2530139,2610150
11544,2610160,2610150
11545,2610120,2610260
11547,2610130,2610260
11548,2610125,2610260
11549,2610680,2610730
11550,2610740,2610730
11553,2610960,2610950
11555,1110230,1110220
11557,1087320,1087427
11558,1087430,1087427
11560,1080918,1081000
11561,1081020,1081000
11562,1087860,1081610
11565,1084300,1084255
11566,1084310,1084255
11567,1063165,1063160
11570,1070410,1070405
11571,1071530,1071520
11574,1072480,1072470
11575,1052620,1052510
11577,1052630,1052510
11578,2171480,2171345
11580,2171470,2171345
11582,2042440,2042435
11583,2043890,2042950
11585,2043880,2042950
11586,2043520,2042950
11588,2044270,2044260
11590,2613245,2613240
11592,2613280,2613270
11594,1180470,1180460
11595,1180450,1180460
11596,1181380,1181360
11597,1181191,1181360
11599,1181400,1181360
11600,1121320,1121230
11601,1121310,1121230
11603,1121530,1121520
11605,1130230,1130310
11607,1130320,1130310
11609,2042420,01271
11611,10200503,1020170
11612,1020160,1020170
11614,1182092,1182090
11615,1182095,1182090
11617,1182210,1182175
11619,1183170,1183160
11620,1183165,1183160
11621,3230040,3230030
11622,3230020,3230030
11625,2870260,2870250
11627,1030120,1030110
11628,1030121,1030110
11629,1030520,1030510
11630,1030519,1030510
11633,1031575,1031570
11634,1031940,1031935
11635,03855,1031935
11637,1031641,1031935
11638,1033860,1033520
11640,1033870,1033520
11642,1034430,1034509
11643,1034440,1034509
11644,1035449,1035440
11646,1035445,1035440
11647,1184760,1184750
11650,1170930,1170920
11651,1170705,1170920
11653,1010430,1010420
11654,1010710,1010420
11655,2042400,02496
11658,2270080,2270070
11660,2270299,2270219
11661,2270300,2270219
11663,2113275,2113270
11665,2113370,2113360
11667,2113380,2113370
11668,2113390,2113370
11669,2170500,2170490
11670,2170370,2170490
11673,2110560,2110550
11675,2042630,2042610
11676,2042640,2042610
11677,1181660,1181650
11679,1181659,1181650
11680,1181870,1181850
11682,1181860,1181850
11683,2172050,2172090
11685,2172110,2172090
11686,2800490,2800480
11689,2870430,2870420
11691,2030230,2030231
11692,2030228,2030231
11694,2031430,2031420
11696,2040610,2040600
11698,1110410,1110320
11699,1110420,1110320
11701,1081180,1081170
11703,1143020,1143010
11704,1071520,1071510
11706,1071900,1071840
11707,1071860,1071840
11709,1060115,1060110
11711,1143010,1143005
11713,1146430,1143005
11714,1061425,1061420
11715,04540,1061420
11718,1036800,1035901
11719,1036810,1035901
11720,1036620,1035901
11721,1037010,1037000
11722,1036401,1037000
11725,1042210,1042200
11727,1143030,1143020
11728,1013910,1013800
11729,1013715,1013800
11731,2043375,2043370
11733,1013020,1013010
11736,2940670,2940680
11737,2940690,2940680
11739,2751130,3100159
11741,2611270,3100179
11743,2110020,2110019
11745,1143220,1143090
11746,1143230,1143090
11747,1143090,1143080
11749,1143085,1143080
11751,2511480,2511470
11753,2342740,2342730
11754,2343020,2343000
11756,2343010,2343000
11757,2343500,2343490
11760,2380020,2380010
11761,2380019,2380010
11763,00439,2270755
11764,2270760,2270755
11765,1011230,1011220
11766,02474,1011220
11768,1011540,1011420
11769,1011550,1011420
11772,1013510,1013500
11773,1013630,1013620
11774,1013640,1013620
11777,2530120,2530110
11778,2530105,2530110
11780,2030826,2030824
11781,2030825,2030824
11783,2031735,2031730
11784,2031736,2031730
11785,2030824,2030823
11787,2030825,2030823
11789,1082590,1082585
11791,1083760,1083720
11792,1083755,1083720
11794,1071740,1071730
11795,1072300,1072290
11797,1072325,1072330
11798,1072340,1072330
11800,1072370,1072360
11803,1073440,1073435
11805,2171800,2171790
11807,2171810,2171800
11808,2172370,2171800
11809,2044340,2040550
11812,2270350,2270340
11813,1180920,1180900
11815,02989,1180900
11816,2113220,2113210
11818,2113200,2113210
11820,1170940,1170930
11822,2170330,2170320
11824,2170610,2170590
11825,2170600,2170590
11826,2110420,2110400
11828,2110410,2110400
11830,2042700,2042690
11831,2043105,2043090
11833,2043120,2043090
11834,2043310,2043300
11836,2044400,2043590
11839,2043700,2043690
11840,2043680,2043690
11841,2050270,2050260
11843,2050250,2050260
11844,2050600,2050590
11846,2050559,2050590
11847,2060370,2060360
11850,2040650,2040640
11851,2040610,2040640
11853,02354,2341845
11854,2341860,2341845
11855,2920360,2920430
11856,2920440,2920430
11858,2920360,2920810
11860,2920359,2920810
11861,2751440,2751430
11863,2751420,2751430
11865,2751860,2751850
11866,2613030,2613020
11868,2613000,2613020
11870,2750180,2750170
11871,2580030,2580020
11873,2580040,2580020
11874,2610930,2610920
11876,2610910,2610920
11878,2611750,2611740
11879,2611770,2611740
11880,2870790,2870780
11882,2870750,2870780
11883,2010110,2900060
11885,2010120,2900060
11886,2750860,2750850
11887,2750810,2750850
11889,2613040,2613060
11891,2613080,2613060
11892,2613290,2613360
11894,2613370,2613360
11896,2530890,2530900
11897,2530910,2530900
11899,2511220,2511215
11900,2050310,2051340
11902,2051270,2051340
11903,03862,2320010
11905,2270299,2320010
11906,2340205,2340360
11908,2340200,2340360
11910,1163300,1163290
11911,1163330,1163290
11913,2171286,2171284
11914,2614490,2614480
11917,2031310,2031200
11918,2031205,2031200
11919,1084390,1084380
11921,1084385,1084380
11922,2800800,2800780
11925,2790500,2790490
11926,1020810,1020808
11929,02095,2530060
11930,2530100,2530060
11931,2751350,2751320
11933,2751340,2751320
11934,2342250,2342240
11936,2343530,2343520
11938,2343480,2343520
11939,2343529,2343520
11941,2380060,2380050
11943,2010880,2380090
11944,2010870,2380090
11945,2011630,2011600
11947,2011620,2011600
11949,1160370,1160340
11950,1160360,1160340
11952,2040540,2040530
11954,1180520,1180430
11955,1180540,1180430
11956,1140160,1140155
11959,1140220,1140170
11960,1140210,1140170
11962,1140230,1140220
11964,1140280,1140250
11966,1083060,1083010
11967,1083050,1083010
11969,1087980,1083060
11970,1083070,1083060
11972,1072560,1072550
11974,1081430,1081420
11976,1070110,1070105
11977,1070010,1070105
11978,1183140,1183170
11979,1183180,1183170
11981,1171740,1170390
11982,1171750,1170390
11985,1171770,1170440
11986,1171780,1170440
11987,1180430,1180520
11989,1180540,1180520
11990,1180990,1180970
11991,1180980,1180970
11993,1082650,1082640
11996,2170445,2170440
11997,2171980,2171930
11998,2171970,2171930
12001,2111110,2111100
12003,2113710,2113700
12005,2060190,2060170
12006,2060200,2060170
12008,2040260,2040240
12009,2040250,2040240
12011,2110820,2110740
12012,2110815,2110740
12013,1045180,1044590
12015,1045200,1044590
12016,1053020,1053010
12018,1053640,1053010
12019,1083500,1083515
12021,1083520,1083515
12023,1181970,1181940
12024,1181980,1181940
12025,1014005,1014000
12028,2042700,00947
12029,02481,00948
12032,2111700,00958
12034,00848,00959
12036,01182,00962
12037,01625,00962
12038,1087860,00963
12040,1011530,00964
12043,1046230,00965
12045,03026,00966
12046,2480020,00967
12049,1181281,1181280
12050,1190042,1190040
12052,1020560,1020530
12054,1020555,1020530
12055,1042760,1042780
12057,1042790,1042780
12059,1036020,1036010
12061,1040360,1040355
12062,1040310,1040355
12063,1033860,1033850
12065,1033790,1033850
12066,1011330,1011320
12068,1033860,1033790
12069,1033850,1033790
12072,1041410,1041400
12074,1010410,1010400
12075,1010330,1010400
12076,03771,1010400
12077,2611420,2611410
12079,2112570,2112565
12082,1086357,1086356
12083,1086358,1086356
12084,1085085,1085086
12085,1085090,1085086
12088,1181420,1181410
12090,1190061,1190063
12091,1190065,1190063
12092,1190062,1190063
12093,2112070,2112060
12095,2112020,2112060
12096,2614280,2614190
12098,2614270,2614190
12100,2614310,2614300
12101,2614110,2614100
12104,1030161,1030162
12105,1030165,1030162
12106,1030162,1030160
12108,1030161,1030160
12109,1030162,1030161
12111,1030165,1030161
12113,1031052,1031050
12114,1031051,1031050
12115,1031055,1031052
12117,1031051,1031052
12119,1040752,1040753
12120,1040755,1040753
12121,1040751,1040753
12122,1042250,1042215
12124,1042260,1042215
12126,2011462,2011460
12127,2011461,2011460
12129,2614420,2614310
12130,2614410,2614310
12132,2010510,2011530
12133,2010500,2011530
12135,2614170,2614120
12136,2614180,2614120
12138,2011560,2011550
12140,2530890,2530887
12141,1162122,1162121
12143,1162124,1162121
12145,1162162,1162163
12146,1162165,1162163
12148,1162129,1162124
12150,1162145,1162144
12151,1162148,1162144
12152,1162144,1162145
12154,1162148,1162145
12155,1162108,1162105
12157,1162104,1162105
12159,2580090,2580130
12160,2580140,2580130
12161,2610170,2610130
12163,2610180,2610130
12164,2611530,2611520
12166,2611570,2611560
12168,2480360,2480355
12170,2480320,2480355
12172,2171310,2171300
12174,2043720,2043710
12175,2043700,2043710
12177,2043980,2043990
12178,2044000,2043990
12179,2031290,2031260
12181,06289,2031260
12183,2031540,2031530
12184,2031080,2031530
12185,2040660,2040650
12187,1181550,1183920
12189,1182080,1183920
12190,1184400,1184380
12192,1184390,1184380
12193,1171105,1171080
12195,1171110,1171080
12197,2611910,2611860
12198,2611900,2611860
12199,2612130,2612140
12200,2612150,2612140
12202,2612540,2612460
12203,2612530,2612460
12205,2612690,2612680
12208,2530690,2530670
12209,2531840,2530670
12210,2530900,2530890
12212,2530910,2530890
12214,2540070,2540090
12215,2540080,2540090
12217,2450040,2450030
12219,1170270,1170260
12220,1042121,06097
12222,1042020,06097
12224,02084,06102
12226,02941,06103
12227,04291,06103
12229,1081390,06105
12231,05000,06106
12232,01409,06107
12234,03010,06107
12235,1083500,06108
12237,03428,06109
12239,2030850,01347
12242,1140935,01341
12243,1086000,01349
12245,2750950,01325
12247,2043105,01348
12249,1180020,1180010
12252,1180730,1180710
12253,1180740,1180710
12255,05904,1181310
12256,1181330,1181310
12258,1181845,1181840
12260,1142960,1142950
12262,1142970,1142960
12264,2530120,00612
12265,1146210,1146200
12268,1130520,1130510
12270,1140168,1140165
12272,1184440,1184410
12273,1184430,1184410
12274,1181280,1181270
12276,1183690,1181659
12279,1145110,1145100
12280,1145120,1145110
12282,2050600,2050559
12283,2050590,2050559
12286,1084345,1084340
12287,2050540,2050539
12290,1070950,1070940
12291,1071730,1071720
12293,1054020,1054010
12295,1042810,1042790
12296,1042700,1042790
12298,1042800,1042790
12300,1046230,1046220
12302,2041450,2041440
12304,1034250,1034120
12305,1034240,1034120
12307,2044520,2113761
12308,2113875,2113761
12309,1140170,1140210
12310,1140220,1140210
12312,2031420,2031395
12314,2030415,2031395
12315,1082710,1082770
12317,1082780,1082770
12319,1083230,1083170
12320,1083240,1083170
12322,1083270,1083260
12323,1086356,1086355
12325,1086357,1086355
12327,1071110,1070469
12329,1071120,1071110
12330,1071640,1071630
12332,05079,1071630
12333,1071720,1071710
12335,1072220,1072270
12337,1072280,1072270
12338,1072320,1072310
12340,1073095,1073100
12342,1073110,1073100
12344,1073830,1073820
12345,1050120,1050110
12347,1052620,1052610
12350,2112150,2112140
12352,2042595,2042591
12353,2044060,2044070
12355,2044080,2044070
12356,1180510,00200
12358,1053540,1054255
12359,1054260,1054255
12362,2870610,2870600
12364,2880070,2880040
12365,00113,2880040
12366,00345,2880040
12367,2511130,01190
12369,1170110,01191
12372,01067,01192
12374,1010320,01194
12376,1033015,01195
12379,1141350,01196
12381,2531330,01197
12383,1082760,01198
12385,01567,01199
12387,2611620,2611615
12388,2560210,2560200
12390,2531090,2531075
12392,2531080,2531075
12394,2240070,2240060
12396,2171100,2171090
12398,2171670,2171650
12399,2113270,2113260
12402,2041180,2041170
12404,2041660,2041650
12405,2042120,2042090
12407,2042130,2042090
12408,2043060,2043050
12409,2043015,2043050
12411,2031441,2031430
12413,2031440,2031430
12415,1183770,1183760
12416,1183740,1183760
12417,1143090,1143220
12419,1143230,1143220
12421,01310,1146060
12422,1146070,1146060
12423,1121100,1121030
12425,1121110,1121030
12426,1140630,1140620
12428,1081470,1081450
12430,1081460,1081450
12431,1081880,1081810
12433,1081891,1081810
12434,1081890,1081810
12435,1061100,1061080
12438,1063190,1063185
12440,1055020,1055010
12441,1055070,1055060
12443,1057590,1057580
12446,1046360,1046350
12448,1046920,1046910
12450,2611960,2611950
12451,2611945,2611950
12452,1071000,1070970
12454,1071010,1070970
12456,1071020,1071010
12458,1071030,1071020
12460,1072015,1072000
12462,1072250,1072240
12463,1053170,1053160
12466,1046240,1046230
12467,1046710,1046700
12469,1046711,1046700
12470,2042690,2042680
12472,2042595,2042680
12473,2043670,2043650
12475,2043660,2043650
12476,1181480,1181450
12477,1181470,1181450
12479,1182175,1182170
12481,1182215,1182170
